num_processes,avg_burst_time,priority_variance,io_intensity,best_algorithm
10,1.255554694858814,2.6115957512637555,0.10251596406647445,1
36,1.9287189765113957,2.204843582840558,0.5138544642067677,1
8,9.328119874218297,0.8812107441414696,0.5088905555910559,0
15,8.63546554295314,1.5603700420536348,0.36928077021554107,1
21,6.029417734951203,1.6191888957382572,0.9329248625696721,1
42,5.827470409786388,0.31316998332156953,0.8275063198732212,1
28,6.10941566754044,1.3412053036992009,0.6972093819096368,1
9,2.383379654331324,2.9019136465457622,0.7143266357349976,1
38,9.308734258284703,3.604400550441585,0.4617161438131191,1
10,4.720622889021214,5.2876505087365295,0.9209945210965759,0
26,4.240263290271797,4.451974688540112,0.6945954272532854,1
15,5.1973863171971475,2.7499850322030874,0.7289810616558164,1
20,1.7268167968179797,2.058050930612712,0.8616909037873453,1
37,1.8379843588314222,3.035634638166542,0.274071589342191,1
13,8.030316504759071,3.638384194475184,0.807070903866703,1
10,1.244079501862776,0.5390674178473294,0.19524060295649204,1
20,6.0521513665209765,2.196976142655476,0.34534195224488784,1
33,2.47474939182405,4.196224859707741,0.3356104542698427,1
7,4.252959452934971,2.011259081471091,0.9785254683891406,1
24,4.085899860175289,3.4033836656905594,0.8565372237479268,1
40,4.45886849240652,2.8359831458437217,0.7011698615902597,1
23,7.960624202672227,1.0058858560615977,0.7270567616153901,1
30,3.9351667135755433,1.6584131994817015,0.5620727944025711,1
7,5.545806848406889,1.418648527743569,0.9470906671085191,1
23,5.119059007628119,0.0,0.49625875288236154,1
24,6.5829409237051015,0.0,0.3805177098698945,1
36,10.096755105942341,4.266327957643005,0.163035336931591,1
11,6.9947545516790965,2.0700767858742894,0.786205652261058,1
45,3.3813122520113663,2.375580800311325,0.7344439320755914,1
37,1.7271251506059468,1.3686402762592265,0.3843550385241349,1
44,4.27518649955647,4.684459321643328,0.02519341395922936,1
43,6.150858079987544,1.4152234489417927,0.8389973277180107,1
22,1.818993401148334,2.227349307281111,0.011417983454073632,1
44,6.608122143080548,4.748879990607445,0.703699779629051,1
5,6.062764801785154,3.481750212798481,0.970257109726057,0
15,3.240674893586468,0.21442812817268475,0.43766132814820347,1
32,6.998204816758515,3.8644530973755074,0.23497340499595276,1
29,2.3157402926346116,2.6201244899525755,0.7048710100433817,1
27,0.734664931592987,1.9451499509450971,0.8171281420155851,1
35,7.367539279363468,0.0,0.5464303160778473,1
34,5.678078439375266,0.5743613906513859,0.9670352752561462,1
46,7.288209336264582,3.71279370197964,0.0516687216579611,1
39,5.126168479525802,2.15524323973667,0.5047955983045281,1
11,3.3287632270523884,1.8885916328596188,0.7184539473225501,1
20,9.011353765724493,3.356618027371581,0.862640471149179,1
30,7.718584720351414,3.8607250901977306,0.17925561190779005,1
6,6.913770668460575,0.6066462554918657,0.8000034817636814,0
5,3.0629765124342523,3.1993449230808624,0.5527070757185453,0
16,6.727171907753089,0.0,0.3965536819899632,1
9,4.698964366657773,3.4998198706068884,0.13171502857909356,1
41,2.0498513195989614,2.946959593062383,0.8652957589089124,1
36,9.847569012605149,4.706170901905542,0.15727320817971535,1
13,1.6423472445824623,0.18337575423506436,0.30978785920909924,1
45,10.38574824016279,0.5246267397250015,0.2900455319624369,1
39,5.775671267477731,0.8531343419679834,0.8714140341908543,1
23,3.03400735817045,1.3221758615787556,0.672702994208898,1
20,6.768007980790753,1.4023949223235108,0.7966813971913723,1
7,8.028200919048787,5.088267133573769,0.250467898792499,0
24,7.327799909554725,1.103201207919488,0.6248740996069989,1
28,7.891398600412072,1.45708621194891,0.5717459831437487,1
37,7.289789962275128,3.2558324743211093,0.8328303767882711,1
28,6.7054187108595995,1.531112350958793,0.9060870604812605,1
15,9.021508438756616,4.136985097510416,0.012156771477386807,1
12,3.9322801517310304,0.32516269972750506,0.6740199190587927,1
40,5.752426122830263,2.7914097753064486,0.05183579911972902,1
42,3.1327604882071705,0.0,0.5488586650773559,1
44,9.395075401519449,0.46923665913539836,0.2876327290436782,1
24,9.073108574116837,5.09283261888521,0.3067765995221412,1
39,1.9796507549648865,0.8221385380951556,0.3529585034523566,1
29,7.739851054593863,2.7450778630534,0.6212924490496101,1
39,9.30772509705222,2.0580448372508378,0.3340499656687692,1
29,2.4162233332630567,1.2654521941564396,0.7326990505902804,1
33,5.098603138417976,4.905838609149467,0.4045273855738697,1
22,8.703968468950157,0.0,0.06835320030995862,1
22,2.261223350842051,3.4702934077928504,0.7837598424841072,1
6,6.636554619720326,4.348061879096376,0.285758324592706,0
39,3.770880976963497,2.4470030179568756,0.43276687959926263,1
20,9.823287744986372,5.11463852993213,0.6854438832219015,1
45,9.112062872487163,0.15709870974276596,0.332456157148712,1
40,9.590753639411448,2.5299492381835704,0.056585656146715624,1
37,5.736885718672501,1.2773197570927004,0.3739210470128136,1
8,8.764633519857446,3.1015354930162915,0.9444485826943034,0
37,10.035146114649017,5.174105732405749,0.6417343972985582,1
18,3.037604629750203,1.1056826168945566,0.6714791486672069,1
25,8.989603532298036,3.4804796514254854,0.6322821536376398,1
24,1.2466678437412013,0.9980514240607252,0.1989921389594368,1
12,6.7523889837568145,2.3637158044751883,0.41833386410228013,1
11,3.2907331114389504,2.3689508630528517,0.7509397983633183,1
7,1.718523873440511,5.518893590803525,0.10137289755315915,0
21,1.8070770108925525,3.190532301036671,0.27785277608971226,1
37,6.337648257204114,1.730276534532455,0.2763191084658536,1
16,4.360498424198292,0.8930819450267362,0.432018927594506,1
26,7.671980176754116,0.8194346832356061,0.9803687409421851,1
26,1.9075371515120325,1.1894449188350136,0.06750254668382194,1
34,4.366672203019068,0.9273457550537594,0.518700994380595,1
42,6.0392315514828905,4.323234696942569,0.17936468201221045,1
42,8.190553193449809,3.116746966337708,0.9706765454097441,1
49,3.428238358057983,2.3661359112418245,0.1133035047274642,1
12,6.276912006108557,1.0011931057201715,0.40360100236159124,1
31,9.567167044214349,4.273186659503637,0.7378849848346062,1
31,7.26093639649373,3.3477406625808563,0.7045544280274453,1
38,2.977580054626677,0.6376314325760812,0.42272863689393225,1
25,1.2426084076354793,3.4531372154273625,0.34652416795271823,1
34,8.378582677611485,2.9455455529590626,0.39761237855287057,1
37,1.7778031202872069,0.32109913905633014,0.2642762631586393,1
32,9.205023466003684,2.273555364584311,0.2053329387067998,1
37,6.731042924476782,2.571549496950522,0.48303969755889,1
9,9.012447748026196,0.9161418180933805,0.2685337560676073,0
23,8.000045172453879,4.12983120086589,0.2874616648972501,1
8,10.097129956062824,3.913503735374992,0.6567560634745571,0
39,4.479651107928277,3.623934682082786,0.9685373316998922,1
21,7.796860781606326,2.271836828332572,0.6036372005593751,1
48,4.180897677256329,1.9017083170911162,0.07697946706496628,1
32,5.759584347196965,2.8472951311775283,0.07558361385406698,1
34,7.008116850238121,2.4032384506517728,0.951423220845566,1
33,8.404956977395186,0.0,0.29729079030733363,1
10,10.534472623346405,2.5321290282411986,0.09206698608247543,0
39,8.499560079378966,3.852486811989883,0.5990445871503816,1
45,4.8270492881299,2.0062230206891956,0.6236487782902661,1
41,4.83201195168165,0.23934586022095614,0.6485048201186882,1
28,7.915269599857977,4.040582186175987,0.2674020278575413,1
33,2.7181427767865918,1.6347782903428554,0.015110684214475034,1
35,2.009282757764593,0.8395391485712298,0.9650153694544719,1
39,3.115407646462399,1.171346080151636,0.2508930456911025,1
37,4.023378747638203,1.9430057926620092,0.6760262880525475,1
25,2.886026472882981,3.550029706630165,0.7066298698787096,1
36,3.854179673663689,2.6579000838954956,0.6100074170794857,1
27,1.2137786597440319,0.8871163959522783,0.3129073942136482,1
37,1.0550319216351358,4.444856964885826,0.27109625376406576,1
7,9.575634554582031,4.850648578779011,0.5976682827027031,0
22,4.705938766661723,4.534573995019429,0.8660956336116915,1
29,5.168205497011153,1.3465635688777289,0.9467337289233956,1
46,5.872921215970089,2.1271039249185475,0.10590580440375763,1
35,3.602767683829671,4.4797312812270755,0.15482861259771985,1
7,9.718662396102882,3.7975219183878295,0.9447362587830797,0
44,7.473594305811361,0.49781955258697363,0.7365352283347926,1
28,1.2670428242857166,0.0,0.8829938248297731,1
36,5.596423495668457,2.0031300736086557,0.20263263413534316,1
26,8.439311328088117,4.583981350178021,0.5875858711094019,1
27,8.925912945324713,2.3981125543093924,0.7011395944174736,1
6,5.775270872431192,2.2513055060368874,0.6801118854469727,0
31,6.689978941039326,0.40028892526469984,0.4081516908666981,1
46,2.0343427265604777,2.8742153023644255,0.015394891691308477,1
6,10.0288301229351,3.818279249136217,0.5829260568042631,0
30,2.5721689706308517,2.1131284125740044,0.25310153917960876,1
21,10.034996666427434,3.4858483199573485,0.45025424614289034,1
44,7.377505323367883,4.343021629155607,0.9575810150838173,1
37,6.735634253320703,0.8298248017782772,0.3990353176424347,1
13,5.795027129772086,2.8362348067266603,0.8398016066644267,1
47,3.956622367893515,1.376613248023811,0.18854060574925113,1
43,2.588595451743687,3.8248977717345114,0.6724604980250288,1
33,2.3934388189211777,2.90127446866047,0.9770069544389435,1
46,2.902681315714444,2.649199857893623,0.10189310087293679,1
30,9.059283786869337,4.137982494211981,0.008319942227192012,1
39,3.643747585907645,2.0948828727333675,0.43358279263261434,1
29,1.3398527057235745,4.4526577998065,0.0926254830513672,1
28,9.930146690318027,2.9669216897696247,0.7483843496762314,1
17,8.927120540167962,0.45152528449082846,0.9145486638485589,1
11,8.858618758568259,3.8178682888200832,0.43402097270875883,0
40,10.515099331933152,4.012654851869848,0.25871164215544096,1
49,3.7250776039840154,1.4828426083741812,0.4344033190066098,1
24,4.664243899635883,4.279934194383271,0.723447817850001,1
5,7.372112136468822,4.498536844085549,0.009054161580370979,0
12,6.489705299957392,1.7506073058143596,0.5894539894846972,1
20,2.514051147669286,4.5946036253348055,0.6132916848873791,1
18,8.894436796573688,0.47480186849981265,0.6376882468959355,1
16,3.257549019777637,1.3209692096341938,0.2420220799808772,1
27,3.0131566129441807,0.7424637156349729,0.7140527233781268,1
19,5.538133980146069,4.74010847323883,0.0913914863317764,1
32,5.790377597216283,3.781293556527422,0.1992703364668008,1
38,6.638151533702742,0.6399829080288743,0.8774700466544819,1
6,2.2802673472725865,2.4060257898143367,0.7387231507265664,1
36,8.124282870328058,2.7303824409470523,0.013745554011345251,1
27,4.185319872388696,0.6437404143672592,0.2483762603698002,1
26,2.4526699019922384,4.471909037832724,0.21440648299316456,1
29,9.69853004139369,4.15992916185574,0.2708063280369726,1
26,8.929799609825222,2.3323622462725724,0.2475597702798864,1
26,8.076236477681336,4.3373080516257,0.06252629574284574,1
46,8.211160017640255,2.2397805158003496,0.45894051659682034,1
10,7.148570039198793,4.301530649438653,0.7327334747861651,0
19,6.855896746945736,3.244394846345375,0.6067317247174364,1
47,2.1359202961102572,3.4557109261956978,0.6728716685980798,1
41,4.554738279230271,0.8873437972408358,0.08114917853623915,1
37,3.8410120492778796,4.994141584960164,0.9514907101767872,1
12,3.952784340202511,2.444981185377608,0.8384918338430248,1
48,7.028428310321907,0.6149975124147239,0.8050903184956627,1
48,6.2771158930950985,0.0712316138342268,0.8229838050417675,1
9,1.5872236183655768,2.784567207428582,0.9327105081327614,1
43,3.776939853857227,2.1623450816095438,0.5442539661136977,1
8,7.488794517966003,3.314648436900487,0.2002820178676259,0
10,1.6166799906914726,4.283061992995052,0.6167836078525412,1
49,8.401164040525856,0.0,0.742881493667939,1
36,5.2858648044527285,3.671730492177305,0.7379173933540254,1
34,5.53943754212745,0.8623381670919988,0.5214490241668801,1
39,6.370248310044516,3.789017095392347,0.06845871933357806,1
44,8.12522298929199,4.216581428891479,0.3711129384301278,1
20,4.047467165960922,2.9187305983350096,0.9207666084633573,1
17,7.1414338878911465,3.619324336776024,0.584448909757426,1
46,5.027220628754714,1.4745301133560509,0.5383319432557134,1
34,3.6323384889191415,2.53327214018963,0.2688535143821935,1
23,8.417809264838018,4.312250596695366,0.3684489199165789,1
21,7.600167992859481,2.388547056781976,0.8953460891531693,1
23,6.082394338370474,1.5416076514967807,0.6664630475268357,1
32,7.758289312914231,2.5540424659048537,0.7873870267523329,1
30,8.127924057082078,4.499890457433736,0.45434542306765513,1
41,7.020756311620068,1.4970515192708447,0.6302472194561579,1
30,9.509749524036332,1.4981897674184483,0.24838360874320753,1
27,7.01430331707595,3.4023808214582885,0.7054608302834863,1
13,7.21014199897672,4.13961316754245,0.4276013337033373,1
16,6.767743097189823,0.3014417138157658,0.4425455148147456,1
5,7.839982349126696,1.266351814555802,0.6493223245768817,2
5,2.388724217274666,0.18719344101438695,0.9362806214689267,1
38,8.330189950990732,1.5758945182658168,0.06400634660862092,1
36,9.572055523846693,1.924118534422493,0.8247432373470076,1
29,2.166823869129975,3.7847331891842195,0.2923831104121931,1
44,7.591021408021522,3.5540721370610426,0.4439194545063778,1
49,1.647814511817817,3.298444693526521,0.021913328775008956,1
5,3.876164517143774,1.0503769247906045,0.30104607783431303,1
20,7.2093054091693745,4.819858661302164,0.5026312426301305,1
43,2.699821841162706,2.4450198191770833,0.05617607734743901,1
9,7.997567115868253,4.662574947927872,0.49109572938316515,0
26,9.571735635522979,3.2178490671759663,0.9271106288584273,1
33,6.162483901019324,0.6841806545733214,0.10539321810780522,1
7,1.1637598607676098,3.1808331952917013,0.7644407280755043,1
16,4.096836330234082,1.6848950773611175,0.40967105337599263,1
30,7.105292477560334,3.249394297144395,0.655173714524338,1
20,9.54870185821769,0.2268971430050219,0.26023659798522936,1
41,6.278213120879033,0.6685234451532716,0.1594922625413583,1
26,3.3773037610622616,3.8488849076070357,0.16046261427122643,1
33,7.136869390145474,1.1796487261821895,0.07049194564314465,1
18,5.929398616769409,4.360795457169602,0.18564670490124302,1
32,7.230110315264793,1.5508455210949637,0.6642193849889683,1
9,1.5614135274672045,3.4603871260841084,0.881690611843508,1
34,7.812264690721063,3.5680549305536156,0.8141256855911618,1
9,5.833566405922077,2.4034561162601937,0.6851343098744841,1
16,10.653199123125855,1.7784525428130131,0.11043186341110267,1
20,3.383855523148676,0.6559666199029002,0.28918744629594983,1
30,6.946391659123471,0.0,0.309806875322469,1
30,10.132809503754302,1.2304719847766457,0.24995694639762123,1
25,3.0583124246275113,3.5898307703982084,0.5150056597097231,1
43,9.23285767353608,4.974360646484436,0.5355538148796726,1
40,7.43668622706742,4.502213982428759,0.3568859751711102,1
37,1.8954137105458706,4.151902842240053,0.353789158736436,1
34,3.8064129682979915,3.6784518815428973,0.8285555979060814,1
41,7.324126197187881,3.4295030533382707,0.7892928483196856,1
27,1.8241431079689683,1.2638819593150656,0.30779583168074565,1
14,4.973411098976618,4.790039784694623,0.9137884438732593,1
9,4.453982257607926,3.319094289763511,0.952815017002506,1
40,6.651328611738277,2.6867202883791754,0.32674254203004083,1
38,1.300440855923483,0.7172199016357024,0.35442494879305486,1
35,9.867262353231165,2.498128469189497,0.5056341534219588,1
14,9.423933713201297,2.1012877975555906,0.9411208125336735,1
23,9.518362703038708,4.304495346207637,0.8763194331423115,1
36,8.74264313678869,2.4157089108464462,0.1025679625835898,1
5,1.7547455087507595,1.1525844396041665,0.3927307432714162,1
9,7.549311121892934,4.944139531977415,0.5533711897497718,0
49,1.1477695364137885,0.736274573507968,0.50313247255154,1
8,1.6194792048257498,2.1913621842857407,0.19386306793689267,1
